ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?,KMeans_Cluster,DBSCAN_Cluster
3769,7504,0,1,1,1,0,0,0,0,100,0,1,0
3771,27488,0,3,1,1,23927,21,0,0,2273,1,0,2
3772,39956,0,1,1,1,0,0,0,0,3206,0,1,0
3773,35569,0,2,1,1,27119,21,0,0,3357,0,0,-1
3780,68684,0,2,1,1,5756,13,0,0,2892,0,1,1
3782,24228,0,1,1,1,2850,15,0,0,3452,0,1,0
3783,19483,0,1,1,1,4263,18,0,0,3589,1,1,0
3784,78231,0,3,1,1,19182,13,0,0,3102,1,0,2
3787,21216,0,2,1,1,7787,12,0,0,3378,0,1,1
3788,17967,0,1,1,1,1500,5,0,0,3340,0,1,0
3789,4000,0,1,1,1,0,0,0,0,3453,0,1,0
3790,74651,0,2,1,1,10893,22,0,0,3456,0,0,1
3791,400,0,1,1,1,160,1,0,0,3460,0,1,0
3793,2000,0,1,1,1,0,0,0,0,3188,0,1,0
3797,43971,0,1,1,1,1491,11,0,0,2350,0,1,0
3798,10635,0,4,1,1,45212,20,0,0,2131,1,0,-1
3800,46269,0,3,1,1,20594,14,0,0,3487,1,0,2
3803,7630,0,1,1,1,220,3,0,0,3403,0,1,0
3804,31541,0,1,1,1,5101,12,0,0,3488,0,1,0
3808,68907,0,4,1,1,33434,10,0,0,3365,0,0,3
3809,27669,0,1,1,1,3219,7,0,0,3413,0,1,0
3810,62589,0,1,1,1,10000,4,0,0,2803,1,1,0
3812,97768,0,4,1,1,26734,13,0,0,3119,0,0,3
3814,48577,0,4,1,1,34224,16,0,0,2794,0,0,3
3815,70614,0,4,1,1,32417,18,0,0,3519,1,0,3
3816,38827,0,1,1,1,0,0,0,0,2993,0,1,0
3817,29919,0,1,1,1,1225,3,0,0,2949,0,1,0
3818,9673,0,1,1,1,0,0,0,0,2501,0,1,0
3820,55473,0,2,1,1,10156,7,0,0,1751,0,1,1
3822,7698,0,1,1,1,0,0,0,0,1734,0,1,0
3823,72019,0,3,1,1,20430,8,0,0,1789,1,0,2
3826,6850,0,1,1,1,2225,11,0,0,1719,0,1,0
3828,26055,0,1,1,1,3320,14,0,0,1727,0,1,0
3831,94201,0,3,1,1,21559,13,0,0,1716,0,0,2
3832,6240,0,1,1,1,0,0,0,0,1679,0,1,0
3833,13899,0,1,1,1,5125,31,0,0,1705,0,1,0
3835,891,0,1,1,1,891,8,0,0,1703,0,1,0
3836,21787,0,1,1,1,1500,5,0,0,1704,0,1,0
3837,71502,0,2,1,1,9482,13,0,0,1699,0,1,1
3838,3420,0,1,1,1,1750,7,0,0,1690,0,1,0
3839,7535,0,3,1,1,18487,20,0,0,1678,1,0,2
3840,28132,0,1,1,1,465,5,0,0,1702,0,1,0
3841,67329,0,1,1,1,6500,3,0,0,1696,1,1,0
3843,11500,0,1,1,1,0,0,0,0,1695,0,1,0
3844,15275,0,1,1,1,2750,8,0,0,1694,0,1,0
3848,62121,0,1,1,1,3602,9,0,0,1692,0,1,0
3849,66315,0,1,1,1,8096,9,0,0,1689,0,1,0
3850,4342,0,1,1,1,0,0,0,0,1678,0,1,0
3851,24838,0,1,1,1,500,1,0,0,1684,0,1,0
3853,25992,0,3,1,1,24333,10,0,0,1678,1,0,2
3857,101431,0,4,1,1,49801,19,0,0,1677,0,0,-1
3858,12824,0,1,1,1,500,4,0,0,1677,0,1,0
3859,130595,0,1,1,1,0,0,0,0,1677,0,1,0
3863,16079,0,1,1,1,6085,4,0,0,1670,0,1,0
3864,10630,0,1,1,1,550,6,0,0,1670,0,1,0
3865,23027,0,1,1,1,3375,15,0,0,1669,0,1,0
3866,112345,0,4,1,1,36640,14,0,0,1669,0,0,-1
3868,4351,0,1,1,1,0,0,0,0,1659,0,1,0
3870,104656,0,1,1,1,5000,3,0,0,1663,0,1,0
3871,9575,0,1,1,1,0,0,0,0,1835,0,1,0
3872,55152,0,3,1,1,14630,14,0,0,1662,0,0,2
3873,12855,0,1,1,1,0,0,0,0,1653,0,1,0
3875,24893,0,1,1,1,0,0,0,0,1652,0,1,0
3876,17534,0,1,1,1,0,0,0,0,1656,0,1,0
3877,37165,0,3,1,1,19715,15,0,0,1654,0,0,2
3879,4680,0,1,1,1,135,3,0,0,1646,1,1,0
3880,10845,0,1,1,1,0,0,0,0,1621,0,1,0
3881,22998,0,1,1,1,0,0,0,0,1644,0,1,0
3882,15635,0,1,1,1,410,3,0,0,1612,0,1,0
3884,3126,0,1,1,1,100,1,0,0,1634,0,1,0
3885,33245,0,3,1,1,31390,17,0,0,1628,1,0,2
3887,15624,0,1,1,1,0,0,0,0,1634,0,1,0
3888,59151,0,3,1,1,11110,13,0,0,1636,0,0,2
3889,30500,0,1,1,1,0,0,0,0,1628,0,1,0
3891,33017,0,2,1,1,10333,18,0,0,1622,0,1,1
3893,23188,0,1,1,1,1291,8,0,0,1627,0,1,0
3894,56289,0,3,1,1,24051,15,0,0,1628,1,0,2
3895,5346,0,1,1,1,0,0,0,0,1621,0,1,0
3897,25753,0,1,1,1,3400,21,0,0,1614,0,1,0
3898,70659,0,2,1,1,9178,8,0,0,1622,0,1,1
3899,1000,0,1,1,1,0,0,0,0,1597,0,1,0
3900,63162,0,3,1,1,27564,8,0,0,1600,1,0,-1
3901,17472,0,1,1,1,500,1,0,0,1618,0,1,0
3902,6058,0,1,1,1,0,0,0,0,1608,0,1,0
3903,11005,0,1,1,1,5736,3,0,0,1609,0,1,0
3904,32424,0,4,1,1,39635,16,0,0,1584,1,0,3
3907,17079,0,1,1,1,4000,3,0,0,1605,0,1,0
3908,35493,0,1,1,1,0,0,0,0,1602,0,1,0
3909,84979,0,4,1,1,36702,16,0,0,1600,0,0,3
3910,22029,0,1,1,1,2882,14,0,0,1597,0,1,0
3911,771,0,1,1,1,13160,4,0,0,1601,1,1,0
3913,81866,0,1,1,1,10000,4,0,0,1591,1,1,0
3914,85696,0,3,1,1,18603,14,0,0,1591,0,0,2
3915,134882,0,3,1,1,15717,14,0,0,1597,0,0,2
3916,3919,0,1,1,1,500,1,0,0,1591,0,1,0
3917,43310,0,1,1,1,10058,13,0,0,1589,0,1,0
3918,18148,0,1,1,1,26,3,0,0,1565,0,1,0
3919,51653,0,2,1,1,11052,14,0,0,1571,0,1,1
3922,90666,0,4,1,1,32474,14,0,0,1582,0,0,3
3926,29657,0,1,1,1,8092,4,0,0,1592,0,1,0
3928,18601,0,2,1,1,5899,12,0,0,1600,0,1,1
3929,27604,0,1,1,1,1570,6,0,0,1555,0,1,0
3932,14598,0,1,1,1,625,5,0,0,1562,0,1,0
3933,6822,0,1,1,1,0,0,0,0,1559,0,1,0
3935,9620,0,1,1,1,500,1,0,0,1523,0,1,0
3937,39450,0,1,1,1,0,0,0,0,1529,0,1,0
3939,28028,0,1,1,1,0,0,0,0,1548,0,1,0
3941,17481,0,1,1,1,0,0,0,0,1535,0,1,0
3942,5000,0,1,1,1,5000,1,0,0,1537,0,1,0
3943,22885,0,1,1,1,1060,2,0,0,1541,0,1,0
3945,10760,0,1,1,1,0,0,0,0,1534,0,1,0
3947,14775,0,1,1,1,14275,9,0,0,1519,0,1,0
3948,8060,0,1,1,1,1750,4,0,0,1534,0,1,0
3949,89222,0,1,1,1,0,0,0,0,1528,0,1,0
3950,16148,0,1,1,1,2625,14,0,0,1529,0,1,0
3951,4316,0,1,1,1,1375,4,0,0,1515,0,1,0
3952,9372,0,1,1,1,0,0,0,0,1524,1,1,0
3954,49519,0,3,1,1,25762,18,0,0,1522,1,0,2
3955,37305,0,2,1,1,10205,13,0,0,1513,1,1,1
3956,7273,0,1,1,1,375,3,0,0,1517,0,1,0
3959,14440,0,1,1,1,365,2,0,0,1502,1,1,0
3960,62339,0,1,1,1,0,0,0,0,1507,0,1,0
3961,53040,0,1,1,1,3960,9,0,0,1595,0,1,0
3962,40346,0,2,1,1,5412,13,0,0,1483,0,1,1
3963,23835,0,1,1,1,0,0,0,0,1488,0,1,0
3964,17613,0,1,1,1,5030,9,0,0,1495,1,1,0
3965,2131,0,1,1,1,405,3,0,0,1480,0,1,0
3966,20885,0,1,1,1,751,12,0,0,1494,0,1,0
3967,2124,0,1,1,1,2324,2,0,0,1487,1,1,0
3968,62645,0,1,1,1,19602,11,0,0,1474,0,1,0
3970,45533,0,2,1,1,12247,20,0,0,1486,0,0,1
3971,35509,0,3,1,1,14204,13,0,0,1486,0,0,2
3972,170632,0,1,1,1,4650,3,0,0,1480,0,1,-1
3974,8273,0,1,1,1,0,0,0,0,1474,0,1,0
3975,5425,0,1,1,1,2000,9,0,0,1412,0,1,0
3977,33972,0,3,1,1,21029,29,0,0,1467,1,0,-1
3978,71794,0,1,1,1,6000,3,0,0,1453,0,1,0
3980,60854,0,1,1,1,5240,5,0,0,1457,0,1,0
3981,11680,0,1,1,1,1460,3,0,0,1459,0,1,0
3983,24917,0,1,1,1,3948,14,0,0,1457,0,1,0
3985,19640,0,1,1,1,935,3,0,0,1451,0,1,0
3986,31611,0,1,1,1,4030,12,0,0,1457,0,1,0
3987,16014,0,1,1,1,0,0,0,0,1450,0,1,0
3988,16063,0,1,1,1,2330,9,0,0,1447,0,1,0
3989,91605,0,4,1,1,37840,18,0,0,1444,0,0,-1
3992,12532,0,1,1,1,2069,9,0,0,1445,0,1,0
3993,52584,0,1,1,1,2500,1,0,0,1439,0,1,0
3994,20954,0,1,1,1,375,3,0,0,1438,0,1,0
3995,35185,0,2,1,1,5957,7,0,0,1439,0,1,1
3996,72297,0,3,1,1,16241,16,0,0,1587,1,0,2
3998,9128,0,1,1,1,0,0,0,0,1424,0,1,0
3999,37520,0,1,1,1,19924,6,0,0,1432,0,1,0
4000,9399,0,1,1,1,2125,10,0,0,1430,0,1,0
4001,10071,0,2,1,1,27701,16,0,0,1421,1,0,-1
4003,28867,0,3,1,1,19169,28,0,0,1425,0,0,-1
4004,1010,0,1,1,1,0,0,0,0,1423,0,1,0
4005,11463,0,1,1,1,339,4,0,0,1425,0,1,0
4006,26173,0,1,1,1,305,1,0,0,1418,0,1,0
4007,404,0,1,1,1,550,3,0,0,1418,0,1,0
4008,59017,0,4,1,1,34746,25,0,0,1418,0,0,-1
4011,5000,0,1,1,1,2125,3,0,0,1412,0,1,0
4012,2622,0,1,1,1,1625,6,0,0,1404,1,1,0
4013,11310,0,1,1,1,5021,2,0,0,1409,0,1,0
4014,39142,0,3,1,1,14981,28,0,0,1408,0,0,-1
4015,11181,0,1,1,1,929,12,0,0,1407,0,1,0
4016,3974,0,1,1,1,365,3,0,0,1397,0,1,0
4018,64385,0,1,1,1,981,5,0,0,1395,1,1,0
4019,73597,0,3,1,1,25447,8,0,0,1402,1,0,2
4021,3016,0,1,1,1,0,0,0,0,1398,0,1,0
